Id,SalePrice
1461,114033.35404500768
1462,161451.37154003192
1463,202742.10751561867
1464,209701.45232368883
1465,182251.14416345948
1466,192826.57747599273
1467,197730.78320818816
1468,178565.55556873447
1469,195173.2960709898
1470,115880.6300207568
1471,193344.2221459631
1472,91476.18724736701
1473,88483.05094874496
1474,142758.48851768757
1475,94027.22455907168
1476,303103.1140926002
1477,234074.69864167535
1478,259813.30145741513
1479,265799.70234026
1480,379763.20988472254
1481,295727.4775674654
1482,202459.66609829504
1483,201374.17779279087
1484,175196.6226779026
1485,178753.0518826795
1486,214603.4012035927
1487,319055.8308448463
1488,241076.1570483473
1489,198716.67193006174
1490,244764.08105102574
1491,208116.15450212764
1492,82608.96972056657
1493,215939.5794302051
1494,263462.5014591429
1495,263910.1415570686
1496,217455.25009203324
1497,189807.25799527994
1498,148763.71819368404
1499,148361.73874640526
1500,151407.5350656426
1501,170375.20587902694
1502,130830.99567118612
1503,231930.97677513925
1504,235302.3168847216
1505,235245.12939269128
1506,213560.71015775585
1507,278595.6097284842
1508,207850.22689263427
1509,162501.70224049737
1510,149447.70958712717
1511,143725.27976258562
1512,196154.43400973498
1513,171397.83241186498
1514,202716.84024554383
1515,268005.08702608204
1516,141263.6793128015
1517,159219.4391607595
1518,163113.69454346263
1519,233961.60436858295
1520,122312.61506327034
1521,130215.82500575726
1522,192913.18480811696
1523,114569.11972270417
1524,104536.17753052739
1525,103865.03958250054
1526,79850.25868548003
1527,96831.75783244532
1528,146503.87627514478
1529,127658.6760208174
1530,226111.65309879472
1531,136318.05680964983
1532,74818.09040274785
1533,144087.4380127694
1534,123281.84212001243
1535,179867.54144871375
1536,107393.67555578318
1537,67496.16496343106
1538,143555.54974864592
1539,184782.68858817188
1540,140872.18258561933
1541,125437.52287795354
1542,162897.1475811074
1543,190791.7236295232
1544,57386.34923467815
1545,83385.20671866614
1546,97112.37433085828
1547,134416.54115479518
1548,123105.1520416211
1549,98708.7925834531
1550,117209.60618627709
1551,91084.98117188
1552,152739.82206608978
1553,159578.98295634458
1554,106251.35828524227
1555,189314.73714000898
1556,81577.618210918
1557,88921.57422810813
1558,64064.45749944557
1559,126236.96440457912
1560,104769.20331582028
1561,198102.8273889869
1562,126201.7673166415
1563,111979.10313788184
1564,165298.9396696085
1565,143427.85123751307
1566,224409.9015649385
1567,53518.20839509616
1568,232130.9691123315
1569,153657.46049753373
1570,129474.06129503879
1571,147946.87215208742
1572,155395.16016542897
1573,232508.2472005219
1574,150034.3136600526
1575,231465.3940745567
1576,228580.01467702375
1577,196560.09762880488
1578,111715.07279770539
1579,142112.67239709175
1580,198423.45253777906
1581,161372.95695183822
1582,108627.80600095328
1583,287143.98427313846
1584,247791.05368466422
1585,137462.65247619478
1586,76088.30127378856
1587,101667.00534073947
1588,156291.48184912268
1589,105160.39155460955
1590,129761.66421727899
1591,96994.13480848022
1592,139566.93622897982
1593,90313.45162336857
1594,215923.5874009063
1595,129222.17951171729
1596,204883.44760429484
1597,199843.04744721498
1598,194250.30813792386
1599,146319.09182082737
1600,161532.55839183167
1601,33906.95857995914
1602,105036.43935324726
1603,59913.86345980735
1604,250543.12821522434
1605,226098.86381854213
1606,169205.78460204878
1607,233398.58705037882
1608,215143.72193214434
1609,193736.6015904844
1610,183654.4125014394
1611,151484.30716305537
1612,210319.27171675258
1613,208564.9007564217
1614,124439.28614766893
1615,94905.66154706066
1616,84470.80682997321
1617,90292.6396189049
1618,124046.29403544785
1619,136114.29981447122
1620,248540.91485243317
1621,145408.18159871313
1622,163334.78993804147
1623,260642.3871796488
1624,228851.1749984979
1625,90735.27739872734
1626,182753.33776687595
1627,205088.15186447764
1628,264844.76876137854
1629,195780.66684041117
1630,337284.91059136705
1631,206063.02932764348
1632,227174.74967252125
1633,178003.9683950659
1634,200398.93662784295
1635,176297.7122214628
1636,172298.82872681797
1637,219119.32154064364
1638,225901.5670236762
1639,224690.82353163196
1640,291756.483807532
1641,223438.55466279303
1642,228620.40218451503
1643,227166.50998810178
1644,228414.49613888684
1645,247532.2440878914
1646,142479.5902222513
1647,152618.09011733386
1648,141405.40925539128
1649,128440.60528506474
1650,113271.80185879946
1651,132677.83184556282
1652,83858.85257011032
1653,82319.33504304908
1654,146578.1341600267
1655,120755.08856140761
1656,139314.75044501835
1657,148884.13201878767
1658,146067.55427680985
1659,101913.85595851428
1660,158978.8873652544
1661,341003.24756568443
1662,317267.5599200405
1663,304398.6958847117
1664,385591.3021842458
1665,273561.22180878074
1666,268590.1554080351
1667,317792.80060240714
1668,269392.92401299544
1669,243782.29938729788
1670,277055.9212316156
1671,267079.90852754033
1672,340189.3791812355
1673,275177.85489514045
1674,250016.9915629985
1675,203289.67476973135
1676,198387.91121254358
1677,206608.8440365347
1678,363491.0963882829
1679,318285.3115821336
1680,274046.77855356556
1681,220067.038448862
1682,265559.02432428714
1683,202256.09020137004
1684,188002.77351499366
1685,189856.6308139938
1686,182839.1804199162
1687,179299.6771973614
1688,208692.04939574943
1689,211600.8314336681
1690,190945.15199149447
1691,178737.1163063487
1692,231748.72829908828
1693,172551.68722581342
1694,187631.7301957542
1695,172655.4423408515
1696,274146.10057465994
1697,172223.7638979221
1698,313651.21289262554
1699,287771.5849919763
1700,255754.98767010955
1701,262375.68029209884
1702,255793.40302168878
1703,253597.20308464134
1704,255780.20639747015
1705,233823.72828699247
1706,353660.7868785123
1707,222090.2793662166
1708,225679.73902479772
1709,246601.45782725545
1710,225349.0659693913
1711,230414.39171928892
1712,272276.0292042598
1713,257013.62385608102
1714,236780.97033848608
1715,200153.38011983686
1716,197101.7416668304
1717,189378.7341182801
1718,178927.85835881895
1719,223032.36731060187
1720,234342.57086401948
