Id,SalePrice
1461,112551.125
1462,167045.31
1463,198343.64
1464,189269.19
1465,215586.6
1466,164656.61
1467,168760.98
1468,175654.27
1469,190239.81
1470,128960.52
1471,208939.28
1472,95735.1
1473,105504.984
1474,158031.53
1475,136282.25
1476,358915.78
1477,261822.97
1478,294045.0
1479,231366.44
1480,523235.7
1481,342509.47
1482,210315.73
1483,170198.53
1484,162306.23
1485,166982.06
1486,210762.0
1487,314502.88
1488,228197.98
1489,205994.17
1490,211558.81
1491,193321.62
1492,93939.27
1493,166660.62
1494,262438.97
1495,288227.38
1496,235710.92
1497,187852.77
1498,166358.92
1499,166985.64
1500,150731.81
1501,184168.8
1502,155627.89
1503,258601.7
1504,247166.7
1505,232693.16
1506,182792.38
1507,253901.89
1508,193184.66
1509,156701.77
1510,142503.14
1511,141078.39
1512,175128.39
1513,175119.0
1514,151270.25
1515,189264.83
1516,170259.8
1517,163031.9
1518,119699.76
1519,213323.89
1520,136436.12
1521,137536.48
1522,166823.95
1523,106932.58
1524,121706.22
1525,127826.445
1526,122878.22
1527,112258.36
1528,127615.28
1529,153024.66
1530,197877.31
1531,99887.7
1532,96769.34
1533,146419.02
1534,124276.1
1535,164023.44
1536,93457.88
1537,78904.12
1538,149369.78
1539,213062.31
1540,121284.39
1541,141086.69
1542,132656.66
1543,201419.11
1544,75090.98
1545,100250.95
1546,132273.5
1547,121969.55
1548,134793.22
1549,117708.97
1550,128724.81
1551,95967.0
1552,120324.1
1553,144380.92
1554,125960.2
1555,144932.52
1556,102169.37
1557,121826.62
1558,112612.75
1559,117228.234
1560,148944.02
1561,143697.02
1562,134196.81
1563,112316.08
1564,160221.67
1565,164225.19
1566,221401.94
1567,86107.85
1568,240940.45
1569,145870.25
1570,128495.164
1571,139196.2
1572,152036.19
1573,239873.72
1574,121140.31
1575,227697.2
1576,203604.75
1577,194407.06
1578,158855.62
1579,144688.33
1580,189214.1
1581,148546.45
1582,135329.3
1583,323971.28
1584,239307.38
1585,147700.45
1586,72133.695
1587,106018.3
1588,143052.2
1589,101451.79
1590,149073.92
1591,98572.85
1592,105840.33
1593,133467.02
1594,164613.25
1595,123272.37
1596,231004.0
1597,190539.88
1598,198309.61
1599,191077.17
1600,186810.97
1601,67705.75
1602,114461.74
1603,99324.68
1604,290805.0
1605,236171.06
1606,174587.58
1607,156532.66
1608,216530.61
1609,182568.17
1610,162667.45
1611,151485.0
1612,158477.44
1613,159846.02
1614,121115.28
1615,91051.34
1616,76068.32
1617,92194.414
1618,127869.805
1619,151345.53
1620,161830.05
1621,138171.38
1622,146402.14
1623,277285.25
1624,232672.9
1625,127650.21
1626,166690.06
1627,197305.12
1628,245595.28
1629,165858.95
1630,263384.94
1631,203472.69
1632,259406.73
1633,172549.62
1634,185105.05
1635,188911.23
1636,162344.06
1637,172227.81
1638,192929.08
1639,172230.0
1640,238565.22
1641,185803.95
1642,217860.19
1643,225431.3
1644,234626.3
1645,209233.66
1646,163035.05
1647,166921.4
1648,124648.07
1649,140257.7
1650,124753.766
1651,126124.17
1652,97872.0
1653,102748.64
1654,147810.38
1655,153912.73
1656,146567.14
1657,148038.39
1658,152368.47
1659,149804.36
1660,156364.6
1661,475533.34
1662,425637.28
1663,368418.4
1664,438393.56
1665,308100.3
1666,297196.6
1667,345445.84
1668,322322.8
1669,284144.5
1670,338280.6
1671,246352.14
1672,466497.84
1673,277374.44
1674,238371.5
1675,203404.52
1676,215816.55
1677,216004.64
1678,452783.12
1679,377248.25
1680,311726.25
1681,250054.36
1682,291313.47
1683,183228.02
1684,157629.66
1685,184429.55
1686,170088.14
1687,167800.14
1688,199550.7
1689,194485.39
1690,184220.0
1691,173542.47
1692,250123.1
1693,172860.5
1694,194257.47
1695,167100.1
1696,251504.03
1697,162721.67
1698,346840.94
1699,347993.6
1700,229685.33
1701,269695.2
1702,257300.89
1703,245602.06
1704,297775.56
1705,204611.69
1706,405481.6
1707,208094.81
1708,192290.97
1709,285627.03
1710,231777.47
1711,263250.56
1712,222834.62
1713,269566.7
1714,230331.9
1715,220181.47
1716,196371.33
1717,175224.94
1718,143465.16
1719,203947.55
1720,246792.97
1721,166659.11
1722,140724.44
1723,153763.17
1724,200635.25
1725,240769.0
1726,200989.58
1727,157950.66
1728,168956.25
1729,171963.36
1730,142841.73
1731,120649.0
1732,133626.52
1733,121950.95
1734,132512.67
1735,131700.72
1736,120686.55
1737,361319.3
1738,220006.48
1739,346534.22
1740,199068.64
1741,197297.67
1742,179309.8
1743,170183.58
1744,276731.3
1745,219365.81
1746,271515.78
1747,186158.05
1748,216632.02
1749,144925.42
1750,123339.42
1751,234252.62
1752,117204.82
1753,151482.39
1754,200535.98
1755,159742.77
1756,129432.77
1757,113505.26
1758,162865.31
1759,173501.58
1760,160434.61
1761,139409.47
1762,160058.86
1763,177171.34
1764,119825.45
1765,167625.81
1766,163800.17
1767,219689.47
1768,142323.88
1769,169317.44
1770,141352.47
1771,130839.375
1772,135947.75
1773,147285.78
1774,133224.47
1775,137145.92
1776,116265.086
1777,123123.734
1778,134637.84
1779,118873.48
1780,177073.34
1781,127812.46
1782,87354.984
1783,131294.28
1784,111798.97
1785,114931.73
1786,157257.34
1787,163362.11
1788,59384.316
1789,94880.5
1790,87737.625
1791,165273.53
1792,151785.92
1793,139450.11
1794,156523.81
1795,142403.7
1796,106540.13
1797,121760.01
1798,132836.22
1799,100198.34
1800,116338.37
1801,139512.2
1802,156508.19
1803,164471.38
1804,142845.44
1805,132233.67
1806,118377.53
1807,152307.69
1808,126218.586
1809,111770.164
1810,134523.5
1811,118933.234
1812,110150.97
1813,130464.984
1814,99421.35
1815,56783.777
1816,96122.93
1817,124551.72
1818,152950.19
1819,123276.33
1820,64053.348
1821,115718.72
1822,153531.12
1823,70841.07
1824,130183.85
1825,131848.69
1826,106109.02
1827,114452.19
1828,128430.53
1829,114848.27
1830,151488.16
1831,151485.36
1832,109356.03
1833,126769.75
1834,118031.91
1835,121893.56
1836,127164.625
1837,94846.84
1838,135011.88
1839,87837.266
1840,137010.62
1841,142680.66
1842,72039.164
1843,135267.45
1844,136797.73
1845,143344.05
1846,136150.97
1847,160578.12
1848,53125.703
1849,128717.195
1850,127406.586
1851,150267.0
1852,133892.34
1853,127449.08
1854,173364.45
1855,166360.28
1856,225694.53
1857,173932.86
1858,114498.33
1859,109903.09
1860,146897.52
1861,110684.8
1862,310984.9
1863,315583.5
1864,315583.5
1865,330927.84
1866,342196.47
1867,235281.4
1868,269346.53
1869,213801.44
1870,263009.03
1871,245085.25
1872,161913.3
1873,222503.08
1874,142655.08
1875,183411.77
1876,196692.61
1877,194651.9
1878,207604.98
1879,129794.81
1880,133799.72
1881,254092.88
1882,248584.36
1883,203714.7
1884,209611.4
1885,257932.03
1886,285039.78
1887,201971.23
1888,279765.62
1889,162706.1
1890,132122.14
1891,153495.66
1892,93424.56
1893,123893.08
1894,117251.19
1895,130913.47
1896,120276.586
1897,114078.055
1898,115119.37
1899,155415.53
1900,134422.05
1901,183601.06
1902,141165.62
1903,208442.42
1904,150616.39
1905,182308.55
1906,178729.4
1907,181714.0
1908,125402.73
1909,126307.37
1910,123737.53
1911,224493.12
1912,267815.88
1913,173621.06
1914,82694.42
1915,276834.38
1916,49559.633
1917,254814.48
1918,141840.12
1919,168515.17
1920,147175.62
1921,374276.03
1922,320267.9
1923,226224.0
1924,226818.53
1925,212316.25
1926,370123.97
1927,138756.69
1928,154764.1
1929,120913.8
1930,131129.22
1931,148069.14
1932,134812.42
1933,191757.0
1934,186228.33
1935,177761.58
1936,204007.89
1937,175555.05
1938,175915.75
1939,249614.06
1940,211287.31
1941,168667.55
1942,180633.81
1943,203311.47
1944,301647.5
1945,331824.2
1946,159230.44
1947,328846.66
1948,164060.58
1949,235958.58
1950,184796.44
1951,253187.25
1952,231390.33
1953,174971.84
1954,163697.2
1955,135579.2
1956,328594.5
1957,170919.0
1958,283494.97
1959,127738.12
1960,108058.95
1961,125562.0
1962,91624.13
1963,105304.41
1964,112279.82
1965,156352.42
1966,155476.53
1967,315469.28
1968,413382.7
1969,340314.8
1970,468568.53
1971,435481.34
1972,376625.94
1973,250992.6
1974,293567.53
1975,476388.34
1976,290190.2
1977,320861.5
1978,383242.28
1979,306647.28
1980,203503.38
1981,341837.12
1982,246426.03
1983,222595.47
1984,160396.58
1985,232967.83
1986,208131.92
1987,178144.64
1988,185024.2
1989,207916.9
1990,223729.23
1991,239463.19
1992,223243.89
1993,162302.33
1994,209000.89
1995,184381.62
1996,261620.64
1997,314999.56
1998,342190.9
1999,249428.78
2000,291741.97
2001,250750.36
2002,233966.4
2003,238268.72
2004,291420.56
2005,207216.27
2006,256913.28
2007,245065.75
2008,208865.52
2009,188024.58
2010,188867.98
2011,147198.84
2012,170181.66
2013,188932.72
2014,185960.47
2015,212568.62
2016,199310.58
2017,208269.52
2018,130219.11
2019,137080.34
2020,96889.984
2021,103688.96
2022,168995.53
2023,144834.1
2024,221552.64
2025,438238.84
2026,183637.14
2027,151028.64
2028,149837.69
2029,186626.11
2030,305987.66
2031,262470.03
2032,282054.25
2033,292622.4
2034,172251.4
2035,213249.38
2036,182105.12
2037,188330.81
2038,295347.9
2039,210807.31
2040,387689.8
2041,234914.7
2042,203356.98
2043,159844.39
2044,175352.5
2045,200181.53
2046,137683.44
2047,152612.25
2048,138248.69
2049,135578.95
2050,192267.19
2051,100325.61
2052,129930.45
2053,141240.34
2054,76082.07
2055,171667.6
2056,136995.31
2057,123734.53
2058,219972.36
2059,147271.08
2060,156447.28
2061,177270.97
2062,138803.28
2063,106439.36
2064,149548.53
2065,123248.84
2066,171208.12
2067,116440.28
2068,125401.414
2069,91474.445
2070,108386.77
2071,84122.016
2072,135999.73
2073,138710.53
2074,186870.44
2075,161385.69
2076,117009.41
2077,147334.08
2078,132297.23
2079,134837.6
2080,128772.97
2081,123036.305
2082,131334.69
2083,145676.27
2084,108806.89
2085,131987.9
2086,94276.195
2087,129430.055
2088,97705.28
2089,81447.55
2090,119113.664
2091,129885.78
2092,135352.02
2093,137065.73
2094,117987.49
2095,132828.6
2096,87743.41
2097,106701.445
2098,132736.33
2099,51057.152
2100,126495.49
2101,123302.85
2102,139087.61
2103,109234.46
2104,129129.21
2105,128500.64
2106,88388.4
2107,202218.53
2108,116799.48
2109,113234.06
2110,115938.01
2111,134889.7
2112,121184.625
2113,111042.4
2114,92750.984
2115,138262.19
2116,122008.266
2117,145533.6
2118,123213.73
2119,104075.71
2120,91368.836
2121,82090.03
2122,112475.586
2123,100309.69
2124,154906.36
2125,112240.86
2126,172007.75
2127,145708.19
2128,136607.48
2129,110901.73
2130,114614.79
2131,140806.22
2132,118634.17
2133,125587.04
2134,108899.26
2135,93547.15
2136,90291.695
2137,124297.85
2138,136299.39
2139,153066.08
2140,142733.7
2141,140584.48
2142,131925.19
2143,142197.05
2144,111322.54
2145,134087.8
2146,114327.11
2147,144007.81
2148,126289.8
2149,132680.23
2150,219055.19
2151,111351.84
2152,172961.36
2153,178523.61
2154,101975.17
2155,137652.86
2156,250592.4
2157,222536.92
2158,250738.9
2159,205730.73
2160,162292.48
2161,231862.03
2162,379923.22
2163,326884.78
2164,258024.28
2165,169992.14
2166,147730.67
2167,206251.23
2168,212332.9
2169,188569.61
2170,228556.55
2171,119844.19
2172,154242.0
2173,148021.08
2174,232614.11
2175,291353.22
2176,289220.94
2177,235089.28
2178,219946.0
2179,147813.84
2180,230334.22
2181,182921.23
2182,222389.34
2183,189769.16
2184,129571.75
2185,104860.73
2186,157166.03
2187,155843.56
2188,169617.22
2189,212066.53
2190,81281.76
2191,78540.66
2192,80453.37
2193,97770.31
2194,103408.055
2195,111958.26
2196,125774.164
2197,112545.805
2198,149716.95
2199,153130.53
2200,145800.14
2201,155412.3
2202,222931.95
2203,154011.52
2204,189537.58
2205,111927.945
2206,154545.94
2207,233909.88
2208,255623.8
2209,177094.5
2210,127320.92
2211,119272.65
2212,122028.24
2213,104270.96
2214,132971.62
2215,107718.055
2216,125739.93
2217,72768.18
2218,95673.53
2219,78951.92
2220,84871.24
2221,294118.5
2222,229905.69
2223,244171.23
2224,218416.84
2225,110188.06
2226,187782.86
2227,207577.33
2228,254228.53
2229,262813.94
2230,165751.33
2231,217282.25
2232,179297.77
2233,182393.3
2234,223999.03
2235,204183.92
2236,260646.12
2237,329720.44
2238,215959.75
2239,121051.29
2240,156262.88
2241,155716.23
2242,138880.0
2243,128547.31
2244,104140.48
2245,101757.055
2246,143248.48
2247,108795.96
2248,125633.49
2249,125815.09
2250,132925.98
2251,127536.64
2252,179502.67
2253,174675.08
2254,176765.83
2255,190622.3
2256,186015.12
2257,195354.61
2258,171211.72
2259,181542.52
2260,150356.89
2261,173043.8
2262,237672.81
2263,302733.12
2264,409399.53
2265,181534.38
2266,308324.66
2267,360671.47
2268,384157.66
2269,153847.12
2270,178772.83
2271,213585.72
2272,174044.8
2273,161557.38
2274,174681.12
2275,145995.5
2276,200077.4
2277,212715.16
2278,154166.92
2279,124684.62
2280,120993.66
2281,173518.81
2282,189385.19
2283,103551.195
2284,111518.93
2285,158130.9
2286,123915.85
2287,364743.8
2288,285249.34
2289,395547.66
2290,473591.25
2291,286498.03
2292,411378.9
2293,455188.53
2294,454433.06
2295,507287.72
2296,301209.34
2297,290523.8
2298,348722.3
2299,388601.34
2300,339969.4
2301,275347.66
2302,251632.94
2303,238130.16
2304,248505.62
2305,190143.94
2306,188008.06
2307,209603.95
2308,209309.02
2309,289539.12
2310,235268.02
2311,202598.11
2312,175098.67
2313,184115.33
2314,158447.06
2315,176086.4
2316,185641.39
2317,186494.94
2318,174441.72
2319,168412.2
2320,198699.27
2321,284694.66
2322,169420.22
2323,166514.38
2324,158731.28
2325,201491.77
2326,169370.48
2327,221338.14
2328,226974.8
2329,183351.14
2330,177720.03
2331,367378.16
2332,456657.7
2333,312760.88
2334,229980.97
2335,266035.22
2336,312948.78
2337,223057.88
2338,289312.2
2339,214090.75
2340,378353.2
2341,216550.92
2342,221194.2
2343,230128.98
2344,221674.23
2345,233461.75
2346,238422.47
2347,208000.27
2348,250427.28
2349,196041.62
2350,284772.53
2351,249389.48
2352,265582.44
2353,252610.73
2354,146504.16
2355,154917.77
2356,154889.23
2357,189101.25
2358,194503.62
2359,125800.945
2360,121240.766
2361,144980.61
2362,264673.4
2363,139343.22
2364,142496.77
2365,270325.8
2366,168154.39
2367,185522.55
2368,231298.86
2369,207371.98
2370,179737.83
2371,172433.0
2372,202799.08
2373,237672.62
2374,288149.03
2375,250025.48
2376,288023.2
2377,323069.53
2378,137368.1
2379,196760.08
2380,146552.23
2381,148803.88
2382,205118.36
2383,196648.67
2384,226496.23
2385,165381.2
2386,137359.45
2387,127789.89
2388,107875.914
2389,144496.73
2390,139679.0
2391,143523.25
2392,123068.39
2393,164698.56
2394,149378.2
2395,200578.89
2396,146899.31
2397,217497.64
2398,127322.34
2399,68076.18
2400,59076.44
2401,121019.62
2402,139247.62
2403,127484.39
2404,143422.73
2405,158216.03
2406,133684.02
2407,136438.33
2408,145438.62
2409,138191.94
2410,183478.14
2411,125422.5
2412,152871.2
2413,134027.55
2414,134009.97
2415,129564.805
2416,131507.48
2417,138441.52
2418,127206.875
2419,133742.83
2420,133358.89
2421,148318.47
2422,111976.44
2423,140481.2
2424,153103.05
2425,287377.7
